DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT32,1991,68.7,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT32,1992,70.0,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT32,1993,71.1,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT32,1994,71.6,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT32,1995,72.0,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT32,1996,72.2,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT32,1997,72.4,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT32,1998,72.5,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT32,1999,72.6,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT32,2000,72.9,
