geo,year,gdp_regional,employment_in_prof_scientific_techn_activities_admin_support_service_activities_isic_rev4,employment_in_agriculture_forestry_and_fishing_isic_rev4,employment_in_public_admin_compulsory_s_s_education_human_health_isic_rev4,employment_in_financial_and_insurance_activities_isic_rev4,employment_in_other_services_isic_rev4,employment_in_construction_isic_rev4,of_which_employment_in_manufacturing_isic_rev4,regional_employment_at_place_of_work_total_activities,employment_in_distributive_trade_repairs_transport_accommod_food_serv_activities_isic_rev4,employment_in_information_and_communication_isic_rev4,employment_in_industry_including_energy_isic_rev4,employment_in_real_estate_activities_isic_rev4,disposable_household_income,primary_income_of_private_households,labour_utilisation_percent_total_employment_over_population,proc_gva_in_other_services_isic_rev4,proc_gva_in_information_and_communication_isic_rev4,proc_gva_in_distributive_trade_repairs_transport_accommod_food_serv_activities_isic_rev4,proc_gva_in_real_estate_activities_isic_rev4,proc_gva_in_industry_including_energy_isic_rev4,proc_gva_in_construction_isic_rev4,proc_gva_in_financial_and_insurance_activities_isic_rev4,proc_gva_in_public_admin_compulsory_s_s_education_human_health_isic_rev4,proc_gva_in_prof_scientific_techn_activities_admin_support_service_activities_isic_rev4,proc_gva_in_agriculture_forestry_and_fishing_isic_rev4,air_pollution_in_pm2_5_average_level_in_mg_m3_experienced_by_the_population,pct_patent_applications_per_million_inhabitants_fractional_count_by_inventor_and_priority_year_level,pct_patent_applications_count_fractional_count_by_inventor_place_of_residence_and_priority_year,obs_value,econ_act_rate,HRST,HTC,participation_in_formal_and_or_non_formal_training_25_to_64_year_olds_population,FMEDAGEPOP,MEDAGEPOP,MMEDAGEPOP,ed3_4,disp_income,country_code,country_name,is_duplicate
FRF3,2017,22500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.7,44.8,2.3,16.9,44.5,42.8,41,46.7,16600,FR,France,FALSE
FRF3,2018,22800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.7,43.8,1.6,18.1,44.7,43,41.2,48.1,16900,FR,France,FALSE
FRF3,2019,23700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,48.3,2.2,20.5,45,43.3,41.4,46.4,17500,FR,France,FALSE
FRF3,2020,22300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.2,47.6,2.6,12.9,45.3,43.5,41.6,46.5,NA,FR,France,FALSE
FRF3,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.5,45.6,2.1,10.5,45.5,43.6,41.8,48.2,NA,FR,France,FALSE
FRG0,2000,19200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.7,27.8,4.7,2,38.8,37.4,35.9,45.6,11900,FR,France,FALSE
FRG0,2001,20300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.8,29.3,4.3,2.3,39.1,37.6,36.2,45.5,12700,FR,France,FALSE
FRG0,2002,20900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.9,30.9,4.2,2.3,39.4,37.9,36.4,44.7,13100,FR,France,FALSE
FRG0,2003,20700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.3,32.3,4.2,7,39.7,38.2,36.7,45.6,12900,FR,France,FALSE
FRG0,2004,21200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.9,34.7,4.8,6.1,39.9,38.5,37,43.8,13200,FR,France,FALSE
FRG0,2005,22200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.5,33.3,4.7,5.7,40.2,38.7,37.2,44.7,13900,FR,France,FALSE
FRG0,2006,22800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.1,33.9,4.1,6.3,40.5,38.9,37.4,46.4,14700,FR,France,FALSE
FRG0,2007,23800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.5,35.2,3.7,6.4,40.7,39.1,37.6,47.6,15200,FR,France,FALSE
FRG0,2008,24400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.1,34.9,4.2,6.7,40.9,39.4,37.8,47.9,15600,FR,France,FALSE
FRG0,2009,23300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.1,37.5,2.9,6.6,41.1,39.6,38.1,45.8,15300,FR,France,FALSE
FRG0,2010,23600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.7,37.4,2.7,5.2,41.4,39.8,38.4,45.8,15700,FR,France,FALSE
FRG0,2011,24700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.3,41.4,2.9,5.8,41.6,40.1,38.6,46.5,16000,FR,France,FALSE
FRG0,2012,24500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.1,41.7,3.3,6.2,41.8,40.3,38.9,46.9,16100,FR,France,FALSE
FRG0,2013,25100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.7,42.6,3.2,20.4,42,40.6,39.1,48.1,16200,FR,France,FALSE
FRG0,2014,25400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.8,44.5,2.7,20.9,42.3,40.8,39.4,48.8,16100,FR,France,FALSE
FRG0,2015,25900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.3,46.5,3.1,20.4,42.5,41.1,39.6,48.4,16100,FR,France,FALSE
FRG0,2016,26300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.6,46.3,2.8,20.7,42.9,41.4,39.9,49.7,16400,FR,France,FALSE
FRG0,2017,27000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.5,46.5,3.6,21.6,43.2,41.7,40.1,49.4,16600,FR,France,FALSE
FRG0,2018,27700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.5,47.5,3.7,20.1,43.5,41.9,40.3,47.1,17000,FR,France,FALSE
FRG0,2019,29200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,49.4,4.5,21.7,43.8,42.1,40.5,47.3,17500,FR,France,FALSE
FRG0,2020,27700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.8,50,3.7,14.4,44,42.4,40.8,48.3,NA,FR,France,FALSE
FRG0,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.4,48.6,3.6,10.8,44.1,42.5,40.9,47.2,NA,FR,France,FALSE
FRH0,2000,18500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,31.6,5.6,2.2,40.6,38.7,36.9,45.9,11800,FR,France,FALSE
FRH0,2001,19400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.3,34.2,5.9,3.2,40.9,39,37.2,44.9,12700,FR,France,FALSE
FRH0,2002,19800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.7,34.3,5.1,3,41.1,39.3,37.4,45.8,12900,FR,France,FALSE
FRH0,2003,19700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.7,35.1,5.2,7.6,41.4,39.5,37.7,47.2,12700,FR,France,FALSE
FRH0,2004,20700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.6,35,5.9,5.9,41.7,39.8,38,48.1,12900,FR,France,FALSE
FRH0,2005,21900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.3,38.9,4,6.9,41.9,40.1,38.2,47.7,13800,FR,France,FALSE
FRH0,2006,22600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.7,38.7,3.4,7.5,42.2,40.3,38.4,49.8,14500,FR,France,FALSE
FRH0,2007,23200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.9,41.3,4.5,7.7,42.5,40.6,38.7,47.3,15000,FR,France,FALSE
FRH0,2008,22900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.3,40.2,4.3,7.6,42.7,40.9,39,48.5,15500,FR,France,FALSE
FRH0,2009,21900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.5,38.9,2.7,6.9,42.9,41.1,39.2,48.4,15400,FR,France,FALSE
FRH0,2010,22300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.4,39.8,2.9,5.5,43.2,41.4,39.5,48.7,15700,FR,France,FALSE
FRH0,2011,23100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.1,44.6,3,6.8,43.5,41.6,39.8,47.1,16100,FR,France,FALSE
FRH0,2012,23000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,46.2,3.2,6.6,43.7,41.9,40.2,48,16100,FR,France,FALSE
FRH0,2013,23600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.8,46.5,2.8,20.7,43.9,42.2,40.5,49.4,16200,FR,France,FALSE
FRH0,2014,24000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.4,46.5,3.3,21.6,44.3,42.5,40.8,50.2,16200,FR,France,FALSE
FRH0,2015,24600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,46.3,3.5,21.4,44.6,42.9,41.2,51.6,16000,FR,France,FALSE
FRH0,2016,25000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.5,46.3,2.9,21.7,44.9,43.2,41.5,50.1,16300,FR,France,FALSE
FRH0,2017,25900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.9,47.5,2.9,20.5,45.3,43.6,41.8,51.1,16500,FR,France,FALSE
FRH0,2018,26400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8,48.9,3.4,21.3,45.6,44,42.1,48.8,17000,FR,France,FALSE
FRH0,2019,27900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.6,49.2,3.6,21.7,46,44.3,42.4,48.6,17500,FR,France,FALSE
FRH0,2020,27000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.3,52.5,4,13.7,46.4,44.6,42.7,47.4,NA,FR,France,FALSE
FRH0,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.3,51.1,4.1,11.1,46.6,44.7,42.8,46.8,NA,FR,France,FALSE
FRI1,2000,19100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.6,30.9,4.8,3.4,41.8,40.3,38.7,45.3,12200,FR,France,FALSE
FRI1,2001,20500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.8,31.3,4.9,2.7,42.1,40.5,38.9,44.1,13100,FR,France,FALSE
FRI1,2002,21200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.3,33,4.5,2.3,42.3,40.8,39.2,43.5,13400,FR,France,FALSE
FRI1,2003,20800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.3,34.4,3.2,6.8,42.6,41,39.4,45.1,13200,FR,France,FALSE
FRI1,2004,21200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.9,32.1,NA,5.8,42.9,41.3,39.7,44.3,13500,FR,France,FALSE
FRI1,2005,22400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.9,35.6,4.6,4.8,43.1,41.5,39.9,46.2,14200,FR,France,FALSE
FRI1,2006,23300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.7,36,4.1,5.9,43.4,41.8,40.1,45,15000,FR,France,FALSE
FRI1,2007,24100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.2,38.4,3.6,5.2,43.6,42,40.3,46.5,15600,FR,France,FALSE
FRI1,2008,23800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.8,39.4,3.6,5.4,43.8,42.2,40.6,47.6,15700,FR,France,FALSE
FRI1,2009,23300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.5,41.3,3.5,4.4,44.1,42.5,40.8,45.1,15600,FR,France,FALSE
FRI1,2010,24100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.2,43.1,3.1,4.9,44.2,42.7,41,44.7,16200,FR,France,FALSE
FRI1,2011,24900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.5,43.9,3,5.2,44.5,42.9,41.2,45.4,16300,FR,France,FALSE
FRI1,2012,24700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.7,43.8,3.2,5.6,44.7,43.1,41.5,45.4,16300,FR,France,FALSE
FRI1,2013,24900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.8,44.3,4,17.2,44.8,43.3,41.7,49,16200,FR,France,FALSE
FRI1,2014,25200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.3,46.6,3.8,18.9,45,43.5,41.9,48.3,16200,FR,France,FALSE
FRI1,2015,25700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.6,46,3.9,19.3,45.1,43.6,42.1,48.3,16200,FR,France,FALSE
FRI1,2016,26200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.2,45.9,3.3,20.3,45.4,43.9,42.4,48.2,16500,FR,France,FALSE
FRI1,2017,26600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.9,47.8,3.2,20.2,45.7,44.2,42.7,45.5,16700,FR,France,FALSE
FRI1,2018,27600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.9,49.7,3.2,20,45.9,44.5,42.9,46,17200,FR,France,FALSE
FRI1,2019,29100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.7,48.3,3,20.6,46.2,44.7,43,47.8,17700,FR,France,FALSE
FRI1,2020,27200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.1,49.2,2.8,14.8,46.5,44.9,43.1,46.7,NA,FR,France,FALSE
FRI1,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.4,52.8,3,13.5,46.7,45.1,43.3,46.4,NA,FR,France,FALSE
FRI2,2000,17200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,27.4,NA,NA,45.2,43.4,41.7,47.5,12400,FR,France,FALSE
FRI2,2001,18100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.4,28.5,NA,NA,45.5,43.7,41.9,47.9,13200,FR,France,FALSE
FRI2,2002,18900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.4,27.4,NA,3.3,45.8,44,42.1,48.4,13600,FR,France,FALSE
FRI2,2003,18700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.6,31.7,NA,5.3,46,44.2,42.4,47.8,13400,FR,France,FALSE
FRI2,2004,18700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.4,27.7,NA,5.8,46.3,44.5,42.6,47.6,13700,FR,France,FALSE
FRI2,2005,19900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.8,33.1,4.5,6.5,46.6,44.7,42.9,46.8,14500,FR,France,FALSE
FRI2,2006,20500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.2,33.1,4.4,7.5,46.7,44.9,43,47.6,15300,FR,France,FALSE
FRI2,2007,21200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,33.1,3.4,6.3,46.9,45.1,43.2,45.7,15600,FR,France,FALSE
FRI2,2008,20900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.3,34.7,2.9,7,47.1,45.2,43.4,47.6,16000,FR,France,FALSE
FRI2,2009,20300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.5,39,NA,5.8,47.3,45.5,43.7,46.9,15500,FR,France,FALSE
FRI2,2010,20100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.5,36.6,NA,5.1,47.6,45.8,43.9,46.8,16100,FR,France,FALSE
FRI2,2011,20700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,40.5,2.6,6.8,47.7,45.9,44.1,47,16500,FR,France,FALSE
FRI2,2012,20600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.6,42.4,2.8,7.2,48,46.2,44.3,46.3,16400,FR,France,FALSE
FRI2,2013,21400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.2,39.9,1.9,18.6,48.3,46.4,44.5,50.1,16400,FR,France,FALSE
FRI2,2014,21600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,40.4,1.2,20.9,48.6,46.7,44.8,50.1,16600,FR,France,FALSE
FRI2,2015,22100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.8,44,1.9,21.2,48.8,47,45.1,50.2,16400,FR,France,FALSE
FRI2,2016,21900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.7,46.6,1.7,21.4,49.1,47.2,45.4,48.9,16700,FR,France,FALSE
FRI2,2017,22600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.3,44.9,2,20.3,49.4,47.6,45.8,52.2,16900,FR,France,FALSE
FRI2,2018,23200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.3,45.1,1.9,19.3,49.7,47.9,46.2,51.1,17100,FR,France,FALSE
FRI2,2019,23900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.7,45.7,NA,20.2,50,48.3,46.5,47.7,17700,FR,France,FALSE
FRI2,2020,22800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.8,45.8,NA,14.3,50.3,48.6,46.8,49.4,NA,FR,France,FALSE
