DATAFLOW,LAST UPDATE,freq,unit,sex,age,isced11,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKF1,2019,515.1,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKF2,1999,295.1,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKF2,2000,301.7,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKF2,2001,307.4,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKF2,2002,299.9,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKF2,2003,308.7,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKF2,2004,380.3,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKF2,2005,377.0,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKF2,2006,391.7,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKF2,2007,394.9,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKF2,2008,393.8,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKF2,2009,412.4,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKF2,2010,408.8,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKF2,2011,411.8,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKF2,2012,411.5,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKF2,2013,388.3,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKF2,2014,411.6,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKF2,2015,422.1,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKF2,2016,426.4,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKF2,2017,416.5,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKF2,2018,394.0,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKF2,2019,436.2,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKF3,1999,116.8,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKF3,2000,123.5,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKF3,2001,114.3,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKF3,2002,137.8,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKF3,2003,142.4,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKF3,2004,158.1,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKF3,2005,164.9,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKF3,2006,171.9,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKF3,2007,170.6,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKF3,2008,196.6,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKF3,2009,179.1,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKF3,2010,178.3,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKF3,2011,183.5,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKF3,2012,170.0,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKF3,2013,182.7,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKF3,2014,187.1,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKF3,2015,164.5,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKF3,2016,175.0,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKF3,2017,169.6,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKF3,2018,160.1,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKF3,2019,178.4,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG,1999,920.8,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG,2000,899.1,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG,2001,939.3,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG,2002,970.4,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG,2003,988.8,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG,2004,1142.5,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG,2005,1204.9,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG,2006,1226.8,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG,2007,1173.5,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG,2008,1217.5,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG,2009,1236.1,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG,2010,1240.9,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG,2011,1212.8,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG,2012,1233.7,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG,2013,1227.1,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG,2014,1213.0,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG,2015,1170.7,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG,2016,1227.3,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG,2017,1254.7,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG,2018,1295.8,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG,2019,1264.8,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG1,1999,219.8,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG1,2000,210.4,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG1,2001,233.2,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG1,2002,245.1,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG1,2003,237.8,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG1,2004,271.1,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG1,2005,286.1,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG1,2006,303.8,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG1,2007,296.9,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG1,2008,298.3,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG1,2009,294.9,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG1,2010,288.9,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG1,2011,270.9,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG1,2012,287.9,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG1,2013,279.8,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG1,2014,280.5,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG1,2015,265.3,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG1,2016,271.4,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG1,2017,290.4,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG1,2018,298.0,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG1,2019,299.6,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG2,1999,297.5,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG2,2000,279.0,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG2,2001,282.4,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG2,2002,301.0,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG2,2003,297.8,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG2,2004,346.1,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG2,2005,350.8,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG2,2006,358.3,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG2,2007,346.7,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG2,2008,359.8,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG2,2009,388.3,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG2,2010,366.3,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG2,2011,380.1,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG2,2012,384.4,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG2,2013,377.2,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG2,2014,375.3,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG2,2015,369.3,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG2,2016,395.6,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG2,2017,396.1,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG2,2018,382.1,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG2,2019,374.3,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG3,1999,403.5,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG3,2000,409.7,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG3,2001,423.7,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG3,2002,424.2,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG3,2003,453.2,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG3,2004,525.4,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG3,2005,568.0,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG3,2006,564.7,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG3,2007,529.9,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG3,2008,559.4,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG3,2009,552.8,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG3,2010,585.6,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG3,2011,561.8,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG3,2012,561.4,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG3,2013,570.1,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG3,2014,557.2,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG3,2015,536.1,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG3,2016,560.2,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG3,2017,568.3,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG3,2018,615.8,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKG3,2019,590.9,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH,1999,996.6,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH,2000,1020.6,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH,2001,1061.9,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH,2002,1085.4,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH,2003,1057.0,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH,2004,1299.8,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH,2005,1287.1,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH,2006,1339.4,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH,2007,1327.3,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH,2008,1385.0,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH,2009,1385.3,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH,2010,1349.8,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH,2011,1404.4,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH,2012,1362.1,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH,2013,1382.0,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH,2014,1355.4,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH,2015,1384.5,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH,2016,1322.0,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH,2017,1342.1,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH,2018,1330.1,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH,2019,1335.9,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH1,1999,374.3,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH1,2000,383.5,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH1,2001,424.8,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH1,2002,426.5,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH1,2003,419.8,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH1,2004,503.0,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH1,2005,527.5,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH1,2006,554.1,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH1,2007,547.3,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH1,2008,578.1,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH1,2009,569.1,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH1,2010,552.1,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH1,2011,577.9,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH1,2012,560.2,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH1,2013,560.2,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH1,2014,573.9,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH1,2015,581.5,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH1,2016,550.3,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH1,2017,548.7,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH1,2018,551.3,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH1,2019,560.9,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH2,1999,322.6,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH2,2000,326.9,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH2,2001,312.5,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH2,2002,314.9,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH2,2003,325.5,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH2,2004,391.8,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH2,2005,366.5,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH2,2006,374.2,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH2,2007,378.9,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH2,2008,396.1,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH2,2009,401.0,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH2,2010,372.9,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH2,2011,379.5,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH2,2012,369.9,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH2,2013,393.6,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH2,2014,383.5,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH2,2015,386.0,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH2,2016,374.6,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH2,2017,374.5,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH2,2018,356.0,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH2,2019,374.0,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH3,1999,299.7,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH3,2000,310.2,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH3,2001,324.6,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH3,2002,344.1,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH3,2003,311.7,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH3,2004,405.0,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH3,2005,393.2,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,ED3_4,UKH3,2006,411.1,
